dates,prices,logret,pct
02/01/1980,105.760002,-0.020403122176380073,-2.0403122176380073
03/01/1980,105.220001,-0.005118989207559821,-0.5118989207559821
04/01/1980,106.519997,0.012279326975448868,1.2279326975448868
07/01/1980,106.809998,0.0027188035947594003,0.27188035947594
08/01/1980,108.949997,0.019837497478295774,1.9837497478295774
09/01/1980,109.050003,0.0009174863028924563,0.09174863028924563
10/01/1980,109.889999,0.007673336200869407,0.7673336200869407
11/01/1980,109.919998,0.00027295392016490894,0.027295392016490894
14/01/1980,110.379997,0.004176120553530005,0.4176120553530005
15/01/1980,111.139999,0.006861728021596569,0.6861728021596569
16/01/1980,111.050003,-0.0008100814988205585,-0.08100814988205585
17/01/1980,110.699997,-0.0031567647409742605,-0.31567647409742605
18/01/1980,111.07,0.0033368205647086313,0.33368205647086313
21/01/1980,112.099998,0.00923067905787267,0.923067905787267
22/01/1980,111.510002,-0.005277021324019415,-0.5277021324019415
23/01/1980,113.440002,0.017159789501400624,1.7159789501400624
24/01/1980,113.699997,0.002289293956983407,0.2289293956983407
25/01/1980,113.610001,-0.0007918349874103114,-0.07918349874103114
28/01/1980,114.849998,0.010855372337233327,1.0855372337233327
29/01/1980,114.07,-0.006814616681282359,-0.6814616681282359
30/01/1980,115.199997,0.009857427180317124,0.9857427180317124
31/01/1980,114.160004,-0.0090687140130008,-0.90687140130008
01/02/1980,115.120003,0.008374080431752695,0.8374080431752695
04/02/1980,114.370003,-0.006536255615095854,-0.6536255615095854
05/02/1980,114.660004,0.0025324293422057664,0.25324293422057664
06/02/1980,115.720001,0.00920222638349788,0.920222638349788
07/02/1980,116.279999,0.0048275783412607964,0.48275783412607964
08/02/1980,117.949997,0.014259713328433676,1.4259713328433676
11/02/1980,117.120003,-0.007061704591422746,-0.7061704591422746
12/02/1980,117.900002,0.006637748679098721,0.6637748679098721
13/02/1980,118.440002,0.004569695612723912,0.4569695612723912
14/02/1980,116.720001,-0.014628607337535016,-1.4628607337535016
15/02/1980,115.410004,-0.011286872690687844,-1.1286872690687844
18/02/1980,115.41,-3.4659040970552724e-8,-3.4659040970552724e-6
19/02/1980,114.599998,-0.007043218603681289,-0.7043218603681289
20/02/1980,116.470001,0.01618595087183028,1.618595087183028
21/02/1980,115.279999,-0.010269794683727795,-1.0269794683727795
22/02/1980,115.040001,-0.0020840403513693317,-0.20840403513693317
25/02/1980,113.330002,-0.014975968272930906,-1.4975968272930906
26/02/1980,113.980003,0.0057190863348255405,0.571908633482554
27/02/1980,112.379997,-0.014137061738350276,-1.4137061738350276
28/02/1980,112.349998,-0.00026697815908516276,-0.026697815908516276
29/02/1980,113.660004,0.011592590231829902,1.1592590231829902
03/03/1980,112.5,-0.010258349417179957,-1.0258349417179957
04/03/1980,112.779999,0.0024857878677408962,0.24857878677408962
05/03/1980,111.129997,-0.014738349310071897,-1.4738349310071897
06/03/1980,108.650002,-0.022568935091974218,-2.256893509197422
07/03/1980,106.900002,-0.016237888370095988,-1.6237888370095988
10/03/1980,106.510002,-0.0036549405074195462,-0.3654940507419546
11/03/1980,107.779999,0.011853206994537402,1.1853206994537402
12/03/1980,106.870003,-0.008478932618897872,-0.8478932618897872
13/03/1980,105.620003,-0.011765394925795647,-1.1765394925795647
14/03/1980,105.43,-0.0018005500936393304,-0.18005500936393304
17/03/1980,102.260002,-0.030528616379015716,-3.0528616379015716
18/03/1980,104.099998,0.017833347198783933,1.7833347198783933
19/03/1980,104.309998,0.002015259105635714,0.2015259105635714
20/03/1980,103.120003,-0.01147382779101136,-1.147382779101136
21/03/1980,102.309998,-0.007885987380833903,-0.7885987380833903
24/03/1980,99.279999,-0.030063269518587177,-3.0063269518587177
25/03/1980,99.190002,-0.0009069079026051696,-0.09069079026051696
26/03/1980,98.68,-0.005154931260069162,-0.5154931260069162
27/03/1980,98.220001,-0.004672420868831573,-0.46724208688315727
28/03/1980,100.68,0.024737299474790753,2.4737299474790753
31/03/1980,102.089996,0.013907567732693416,1.3907567732693416
01/04/1980,102.18,0.0008812259028436742,0.08812259028436742
02/04/1980,102.68,0.004881392100287485,0.4881392100287485
03/04/1980,102.150002,-0.005175015160258312,-0.5175015160258312
07/04/1980,100.190002,-0.019373937609437952,-1.9373937609437952
08/04/1980,101.199997,0.010030323975852795,1.0030323975852795
09/04/1980,103.110001,0.018697662019136807,1.8697662019136807
10/04/1980,104.080002,0.0093634641920044,0.93634641920044
11/04/1980,103.790001,-0.002790216808199908,-0.2790216808199908
14/04/1980,102.839996,-0.00919529310972056,-0.9195293109720559
15/04/1980,102.629997,-0.002044085075913138,-0.2044085075913138
16/04/1980,101.540001,-0.010677439058819793,-1.0677439058819793
17/04/1980,101.050003,-0.00483734582968065,-0.48373458296806504
18/04/1980,100.550003,-0.004960327483339633,-0.49603274833396327
21/04/1980,99.800003,-0.007486932677025493,-0.7486932677025493
22/04/1980,103.43,0.03572684201217413,3.572684201217413
23/04/1980,103.730003,0.0028963429752622005,0.28963429752622005
24/04/1980,104.400002,0.006438296240651731,0.6438296240651731
25/04/1980,105.160004,0.007253343293330161,0.7253343293330161
28/04/1980,105.639999,0.004554040063863951,0.4554040063863951
29/04/1980,105.860001,0.0020803979134598194,0.20803979134598194
30/04/1980,106.290001,0.0040537410774330596,0.40537410774330596
01/05/1980,105.459999,-0.007839492333657994,-0.7839492333657994
02/05/1980,105.580002,0.0011372537183964582,0.11372537183964582
05/05/1980,106.379997,0.0075485827749304235,0.7548582774930424
06/05/1980,106.25,-0.001222753308855573,-0.12227533088555731
07/05/1980,107.18,0.008714856262177939,0.8714856262177939
08/05/1980,106.129997,-0.009844934560192975,-0.9844934560192975
09/05/1980,104.720001,-0.013374598355592404,-1.3374598355592404
12/05/1980,104.779999,0.00057277328534866,0.057277328534866
13/05/1980,106.300003,0.014402409133647431,1.4402409133647431
14/05/1980,106.849998,0.005160649477412349,0.5160649477412349
15/05/1980,106.989998,0.001309390409852007,0.1309390409852007
16/05/1980,107.349998,0.0033591522369631477,0.33591522369631477
19/05/1980,107.669998,0.0029764695582068512,0.2976469558206851
20/05/1980,107.620003,-0.00046444331521655613,-0.04644433152165561
21/05/1980,107.720001,0.0009287452895927473,0.09287452895927473
22/05/1980,109.010002,0.011904362260482415,1.1904362260482415
23/05/1980,110.620003,0.014661292199193099,1.46612921991931
27/05/1980,111.400002,0.007026413760104155,0.7026413760104155
28/05/1980,112.059998,0.00590707884305175,0.590707884305175
29/05/1980,110.269997,-0.016102547724918814,-1.6102547724918814
30/05/1980,111.239998,0.0087581348219814,0.87581348219814
02/06/1980,110.760002,-0.004324295026798097,-0.43242950267980973
03/06/1980,110.510002,-0.0022596836612214233,-0.22596836612214233
04/06/1980,112.610001,0.01882449789053986,1.882449789053986
05/06/1980,112.779999,0.0015084789230757067,0.15084789230757067
06/06/1980,113.199997,0.0037171297550999682,0.3717129755099968
09/06/1980,113.709999,0.004495199575014652,0.44951995750146523
10/06/1980,114.660004,0.00831992352365507,0.8319923523655071
11/06/1980,116.019997,0.011791301814321642,1.1791301814321642
12/06/1980,115.519997,-0.004318915005320001,-0.4318915005320001
13/06/1980,115.809998,0.002507250751633272,0.2507250751633272
16/06/1980,116.089996,0.002414817967298255,0.2414817967298255
17/06/1980,116.029999,-0.0005169481529252451,-0.05169481529252451
18/06/1980,116.260002,0.001980309735032826,0.19803097350328258
19/06/1980,114.660004,-0.013857817110040749,-1.3857817110040749
20/06/1980,114.059998,-0.005246654172223586,-0.5246654172223586
23/06/1980,114.510002,0.003937564697209517,0.3937564697209517
24/06/1980,115.139999,0.005486597671612969,0.5486597671612969
25/06/1980,116.720001,0.013629142219458323,1.3629142219458323
26/06/1980,116.190002,-0.004551113374087201,-0.4551113374087201
27/06/1980,116.0,-0.0016366083015908472,-0.16366083015908472
30/06/1980,114.239998,-0.015288710022093532,-1.5288710022093532
01/07/1980,114.93,0.006021766296396613,0.6021766296396613
02/07/1980,115.68,0.006504511029786997,0.6504511029786997
03/07/1980,117.459999,0.015270083170382698,1.5270083170382698
07/07/1980,118.290001,0.007041403430608106,0.7041403430608106
08/07/1980,117.839996,-0.003811506801402409,-0.3811506801402409
09/07/1980,117.980003,0.001187405792924423,0.1187405792924423
10/07/1980,116.949997,-0.008768676624767657,-0.8768676624767657
11/07/1980,117.839996,0.007581270831843234,0.7581270831843234
14/07/1980,120.010002,0.018247351098584552,1.8247351098584552
15/07/1980,119.300003,-0.005933735058068379,-0.5933735058068379
16/07/1980,119.629997,0.0027622668549316387,0.27622668549316387
17/07/1980,121.440002,0.015016709010867046,1.5016709010867046
18/07/1980,122.040001,0.004928537926145893,0.4928537926145893
21/07/1980,122.510002,0.0038438075887734513,0.38438075887734513
22/07/1980,122.190002,-0.0026154489348950705,-0.26154489348950705
23/07/1980,121.93,-0.0021301171242082972,-0.21301171242082972
24/07/1980,121.790001,-0.0011488512623003544,-0.11488512623003544
25/07/1980,120.779999,-0.008327557709634448,-0.8327557709634448
28/07/1980,121.43,0.005367264465488297,0.5367264465488297
29/07/1980,122.400002,0.007956421352367293,0.7956421352367293
30/07/1980,122.230003,-0.0013898460850310101,-0.13898460850310101
31/07/1980,121.669998,-0.0045920949716116155,-0.45920949716116155
01/08/1980,121.209999,-0.003787875129175333,-0.3787875129175333
04/08/1980,120.980003,-0.0018993027560219033,-0.18993027560219033
05/08/1980,120.739998,-0.001985810672493926,-0.19858106724939262
06/08/1980,121.550003,0.006686268639572113,0.6686268639572113
07/08/1980,123.300003,0.01429470905786534,1.429470905786534
08/08/1980,123.610001,0.002511021488493803,0.2511021488493803
11/08/1980,124.779999,0.009420722678843418,0.9420722678843418
12/08/1980,123.790001,-0.007965589046619925,-0.7965589046619925
13/08/1980,123.279999,-0.004128406721671141,-0.41284067216711406
14/08/1980,125.25,0.01585355706472935,1.5853557064729351
15/08/1980,125.720001,0.0037454799185772103,0.37454799185772103
18/08/1980,123.389999,-0.018707157077493264,-1.8707157077493264
19/08/1980,122.599998,-0.0064230556171605,-0.64230556171605
20/08/1980,123.769997,0.009497973124526382,0.9497973124526382
21/08/1980,125.459999,0.01356199438450556,1.356199438450556
22/08/1980,126.019997,0.004453626010234579,0.4453626010234579
25/08/1980,125.160004,-0.0068476499483907105,-0.684764994839071
26/08/1980,124.839996,-0.002560065398207634,-0.2560065398207634
27/08/1980,123.519997,-0.010629823372664049,-1.062982337266405
28/08/1980,122.080002,-0.011726478070055002,-1.1726478070055002
29/08/1980,122.379997,0.0024543496017388478,0.24543496017388478
02/09/1980,123.739998,0.011051640419335484,1.1051640419335484
